0.000000	-0.062381	26.593574	26.659456
1.000000E-5	-0.079136	26.865400	26.880228
0.000000	-0.057594	26.818949	26.846752
1.000000E-5	-0.059987	26.818949	26.826672
0.000000	0.009426	26.845491	26.886924
1.000000E-5	0.014213	26.779148	26.786520
0.000000	-0.036052	26.832219	26.866836
1.000000E-5	-0.052807	26.845491	26.846752
0.000000	-0.021691	26.772516	26.793211
1.000000E-5	-0.024084	26.925148	26.967305
0.000000	0.021393	26.792414	26.806594
1.000000E-5	0.023787	26.852127	26.853447
0.000000	0.095593	26.891951	26.913712
1.000000E-5	0.100380	26.865400	26.873532
0.000000	-0.000149	26.905229	26.927108
1.000000E-5	0.009426	26.838855	26.866836
0.000000	0.112348	26.832219	26.866836
1.000000E-5	0.124316	26.805681	26.799902
0.000000	0.107561	26.905229	26.880228
1.000000E-5	0.097987	27.297569	27.269207
0.000000	0.306225	42.124018	41.925455
1.000000E-5	0.308618	42.083731	41.876854
0.000000	0.378031	45.724112	45.527760
1.000000E-5	0.378031	45.450005	45.235075
0.000000	0.380425	46.319902	46.091710
1.000000E-5	0.380425	46.380713	46.205207
0.000000	0.452231	46.372022	46.187731
1.000000E-5	0.461805	46.163844	45.961047
0.000000	0.514463	45.904746	45.735308
1.000000E-5	0.507282	46.337269	46.109156
0.000000	0.516857	45.279382	45.072192
1.000000E-5	0.509676	45.561195	45.381223
0.000000	0.471379	46.511256	46.310187
1.000000E-5	0.480953	46.363331	46.126607
0.000000	0.480953	46.129226	45.943649
1.000000E-5	0.473773	46.589735	46.336464
0.000000	0.397179	45.973718	45.778646
1.000000E-5	0.401966	46.034140	45.839379
0.000000	0.579089	46.025504	45.917563
1.000000E-5	0.586269	45.930600	45.726644
0.000000	0.423508	45.211281	45.055074
1.000000E-5	0.416328	45.228298	45.037962
0.000000	0.449837	46.896031	46.679239
1.000000E-5	0.430689	47.593962	47.326835
0.000000	0.488134	45.313464	45.115009
1.000000E-5	0.488134	45.484193	45.235075
0.000000	0.382818	42.756068	42.610082
1.000000E-5	0.394786	42.666521	42.389158
0.000000	2.398181	50.795511	50.606457
1.000000E-5	2.393394	51.109055	50.825849
0.000000	12.855568	55.029072	54.695097
1.000000E-5	12.853175	55.018727	54.664019
0.000000	14.449667	56.245110	55.934251
1.000000E-5	14.459242	55.706520	55.415656
0.000000	13.918301	56.415391	56.051478
1.000000E-5	13.925482	55.759045	55.468308
0.000000	13.757934	57.559874	57.163973
1.000000E-5	13.755540	57.472483	57.098416
0.000000	14.351532	56.287621	55.976844
1.000000E-5	14.356319	55.959188	55.605484
0.000000	14.282119	52.974371	52.666864
1.000000E-5	14.298874	52.227408	51.918172
0.000000	14.239036	56.351461	55.998156
1.000000E-5	14.248610	56.597012	56.201109
0.000000	14.674660	57.559874	57.185846
1.000000E-5	14.679447	57.538010	57.153040
0.000000	14.215100	58.790310	58.428000
1.000000E-5	14.224674	58.543737	58.170098
0.000000	14.425732	57.309078	56.924060
1.000000E-5	14.408977	57.254740	56.804577
0.000000	15.012150	56.597012	56.243951
1.000000E-5	15.014543	56.362110	56.008815
0.000000	14.588493	51.838864	51.577229
1.000000E-5	14.590886	51.713253	51.402810
0.000000	14.791944	55.622605	55.279041
1.000000E-5	14.799125	55.423914	55.100996
0.000000	13.839314	55.643569	55.321034
1.000000E-5	13.844101	55.143023	54.778070
0.000000	10.263362	51.023345	50.758975
1.000000E-5	10.272936	51.214015	50.940702
0.000000	8.046941	49.073366	48.793213
1.000000E-5	8.044548	48.735868	48.418152
0.000000	6.634751	46.276507	46.056836
1.000000E-5	6.641932	46.276507	46.039407
0.000000	5.622283	49.000204	48.683156
1.000000E-5	5.629463	48.536243	48.290705
0.000000	4.602634	45.228298	45.037962
1.000000E-5	4.612208	45.441461	45.235075
0.000000	3.973132	47.036641	46.696877
1.000000E-5	3.989887	46.808338	46.573536
0.000000	3.807977	45.827258	45.666037
1.000000E-5	3.810371	45.586886	45.458753
0.000000	3.836700	44.686323	44.493130
1.000000E-5	3.836700	44.459252	44.273301
0.000000	3.774468	47.941960	47.712049
1.000000E-5	3.767287	48.184252	47.937321
0.000000	3.659578	50.871339	50.606457
1.000000E-5	3.633249	50.842890	50.577912
0.000000	3.623675	48.726777	48.472868
1.000000E-5	3.623675	48.863308	48.646522
0.000000	3.499210	46.738287	46.591139
1.000000E-5	3.503998	46.755791	46.476824
0.000000	3.597346	49.857294	49.598316
1.000000E-5	3.604526	49.708799	49.412101
0.000000	3.518359	49.987588	49.719724
1.000000E-5	3.513572	50.164960	49.925854
0.000000	3.393895	47.906161	47.640167
1.000000E-5	3.413043	47.718618	47.595290
0.000000	3.456127	47.186450	47.015357
1.000000E-5	3.439372	47.567288	47.308987
0.000000	3.324482	45.236809	45.063632
1.000000E-5	3.317301	45.330513	45.132146
0.000000	3.267037	44.459252	44.290180
1.000000E-5	3.269430	44.534840	44.323954
0.000000	3.444159	48.166265	47.937321
1.000000E-5	3.446553	47.968826	47.694069
0.000000	3.391501	50.230466	49.954028
1.000000E-5	3.386714	49.875887	49.588989
0.000000	3.523146	52.354359	52.045419
1.000000E-5	3.520752	51.935708	51.645227
0.000000	4.054512	52.895194	52.637089
1.000000E-5	4.049725	52.511067	52.222160
0.000000	5.098097	52.373920	52.123891
1.000000E-5	5.078949	53.004096	52.647012
0.000000	6.981815	55.091193	54.819613
1.000000E-5	6.960273	55.843210	55.510472
0.000000	8.221670	55.601650	55.258059
1.000000E-5	8.214489	56.012003	55.658352
0.000000	9.100100	55.738028	55.363064
1.000000E-5	9.109674	55.288458	54.923630
0.000000	10.064698	53.652736	53.356848
1.000000E-5	10.064698	53.844024	53.487970
0.000000	10.402187	51.147196	50.835410
1.000000E-5	10.411761	50.653646	50.388031
0.000000	11.364391	52.974371	52.637089
1.000000E-5	11.364391	53.342281	53.005611
0.000000	11.862248	57.439754	57.087499
1.000000E-5	11.864642	57.570810	57.196787
0.000000	11.610926	56.779359	56.394213
1.000000E-5	11.620500	56.876192	56.426476
0.000000	11.981925	57.319953	56.934938
1.000000E-5	11.986712	56.973232	56.544971
0.000000	11.630074	53.813769	53.528388
1.000000E-5	11.627681	53.773459	53.427407
0.000000	11.158546	50.155609	49.869553
1.000000E-5	11.148972	50.418102	50.113982
0.000000	11.704274	52.540506	52.192658
1.000000E-5	11.706668	52.550323	52.222160
0.000000	11.579810	51.070943	50.749429
1.000000E-5	11.584597	51.137658	50.806733
0.000000	11.606139	55.392620	55.038319
1.000000E-5	11.598958	55.205297	54.809224
0.000000	11.644436	54.998043	54.612270
1.000000E-5	11.637255	54.729986	54.333808
0.000000	11.591778	56.554212	56.158307
1.000000E-5	11.594171	56.554212	56.190405
0.000000	11.766506	55.091193	54.746938
1.000000E-5	11.773687	55.163772	54.746938
0.000000	11.742571	57.287335	56.934938
1.000000E-5	11.744964	57.298205	56.891443
0.000000	11.785655	56.704186	56.329754
1.000000E-5	11.783261	56.984027	56.588136
0.000000	11.280617	55.601650	55.216124
1.000000E-5	11.283011	55.727523	55.373578
0.000000	10.667870	55.008384	54.715826
