0.000000	-0.047219	26.342155	24.129569
1.000000E-5	-0.044826	26.335545	24.123003
0.000000	-0.095090	26.395044	24.149272
1.000000E-5	-0.097484	26.507507	24.155840
0.000000	-0.169290	26.441341	24.129569
1.000000E-5	-0.164503	26.481036	24.123003
0.000000	-0.030465	26.520744	24.123003
1.000000E-5	-0.035252	26.600197	24.155840
0.000000	0.024587	26.315718	24.109869
1.000000E-5	0.019800	26.388432	24.129569
0.000000	-0.004136	26.487654	24.149272
1.000000E-5	0.003045	26.421497	24.109869
0.000000	0.084426	26.553844	24.182114
1.000000E-5	0.084426	26.520744	24.155840
0.000000	-0.063974	26.653193	24.168977
1.000000E-5	-0.056793	26.606821	24.142704
0.000000	-0.095090	26.573708	24.136137
1.000000E-5	-0.087910	26.527364	24.129569
0.000000	0.053309	26.514126	24.142704
1.000000E-5	0.053309	26.659819	24.155840
0.000000	0.146658	51.204464	50.988636
1.000000E-5	0.156232	50.937784	50.654068
0.000000	0.342928	48.238248	47.982492
1.000000E-5	0.352502	48.382516	48.136370
0.000000	0.694779	49.496101	49.291428
1.000000E-5	0.692385	49.514561	49.226569
0.000000	5.675741	59.208108	58.823340
1.000000E-5	5.668560	58.947934	58.495524
0.000000	10.560961	59.997937	59.601629
1.000000E-5	10.560961	60.380747	59.984324
0.000000	11.070786	53.672835	53.306512
1.000000E-5	11.058818	54.208605	53.883525
0.000000	10.984618	56.458060	56.147613
1.000000E-5	10.991799	56.149605	55.785485
0.000000	4.598647	43.493956	43.311083
1.000000E-5	4.598647	43.626131	43.419047
0.000000	1.774267	43.593058	43.527214
1.000000E-5	1.764692	44.358626	44.172130
0.000000	1.666557	44.434078	44.264863
1.000000E-5	1.664164	44.501232	44.323954
0.000000	0.120329	24.980735	25.018604
1.000000E-5	0.101180	25.223120	25.230100
0.000000	-0.018497	25.078952	25.078056
1.000000E-5	-0.023284	25.131360	25.124314
0.000000	-0.023284	25.046206	25.091271
1.000000E-5	-0.028071	25.236233	25.249943
0.000000	-0.107058	25.196897	25.236714
1.000000E-5	-0.095090	25.190342	25.223486
0.000000	-0.102271	25.419945	25.415411
1.000000E-5	-0.097484	25.308378	25.269789
0.000000	-0.030465	25.354307	25.369061
1.000000E-5	-0.023284	25.269022	25.322726
0.000000	0.091606	25.262464	25.256558
1.000000E-5	0.094000	25.262464	25.263174
0.000000	-0.006529	25.170679	25.230100
1.000000E-5	-0.023284	25.275580	25.283021
0.000000	0.046129	25.262464	25.283021
1.000000E-5	0.055703	25.203452	25.210259
0.000000	-0.083122	25.321499	25.335963
1.000000E-5	-0.083122	25.216564	25.223486
0.000000	-0.157322	25.269022	25.236714
1.000000E-5	-0.159716	25.203452	25.197033
0.000000	0.007832	25.196897	25.197033
1.000000E-5	-0.013710	25.301818	25.302872
0.000000	0.003045	25.282139	25.296255
1.000000E-5	0.003045	25.301818	25.289638
0.000000	-0.008923	25.308378	25.335963
1.000000E-5	0.003045	25.052754	25.071449
