0.000000	1.761601	26.236439	26.372359
1.000000E-5	1.780750	26.547223	26.539198
0.000000	1.757772	26.388432	26.419052
1.000000E-5	1.753942	25.748592	25.786761
0.000000	1.753942	27.111217	27.114808
1.000000E-5	1.757772	26.931789	26.940506
0.000000	1.683093	26.845491	26.846752
1.000000E-5	1.681178	26.461187	26.459088
0.000000	1.723305	26.494271	26.512489
1.000000E-5	1.734794	26.540603	26.505813
0.000000	1.686923	26.845491	26.866836
1.000000E-5	1.683093	26.262860	26.292353
0.000000	1.663945	26.216627	26.265695
1.000000E-5	1.686923	26.739359	26.773139
0.000000	1.792239	26.745990	26.773139
1.000000E-5	1.786494	26.322327	26.372359
0.000000	1.709901	26.144008	26.152459
1.000000E-5	1.725219	27.211013	27.269207
0.000000	1.740538	26.739359	26.759759
1.000000E-5	1.725219	26.481036	26.492461
0.000000	1.683093	26.706212	26.739692
1.000000E-5	1.688838	26.533983	26.565912
0.000000	1.730964	27.038085	27.027626
1.000000E-5	1.736708	26.447956	26.459088
0.000000	1.742453	26.573708	26.592632
1.000000E-5	1.744368	26.547223	26.572592
0.000000	1.769261	26.898590	26.920410
1.000000E-5	1.763516	25.906620	25.873110
0.000000	1.665860	26.699583	26.706254
1.000000E-5	1.673519	26.779148	26.793211
0.000000	1.742453	26.679700	26.706254
1.000000E-5	1.757772	26.991569	27.007516
0.000000	1.738623	26.692955	26.712941
1.000000E-5	1.734794	26.759252	26.779829
0.000000	1.681178	26.712840	26.719628
1.000000E-5	1.688838	26.679700	26.686196
0.000000	1.732879	26.779148	26.806594
1.000000E-5	1.742453	27.204357	27.215481
0.000000	1.736708	26.520744	26.552554
1.000000E-5	1.740538	27.157778	27.168490
0.000000	1.776920	26.547223	26.559233
1.000000E-5	1.776920	26.739359	26.759759
0.000000	1.663945	26.243044	26.252368
1.000000E-5	1.673519	26.818949	26.826672
0.000000	1.752027	26.282679	26.259031
1.000000E-5	1.757772	26.560465	26.599313
0.000000	1.719475	27.184392	27.188626
1.000000E-5	1.723305	26.560465	26.552554
0.000000	1.757772	26.428112	26.445742
1.000000E-5	1.757772	26.368597	26.405710
0.000000	1.702241	26.481036	26.472437
1.000000E-5	1.711816	25.794665	25.819966
0.000000	1.746283	26.765884	26.746381
1.000000E-5	1.744368	26.567086	26.585952
0.000000	1.667774	26.633317	26.659456
1.000000E-5	1.673519	26.732729	26.753070
0.000000	1.721390	26.639942	26.672825
1.000000E-5	1.725219	26.726099	26.746381
0.000000	1.767346	26.481036	26.519166
1.000000E-5	1.773090	26.666446	26.699568
0.000000	1.786494	26.659819	26.672825
1.000000E-5	1.784579	26.243044	26.252368
0.000000	1.683093	26.726099	26.746381
1.000000E-5	1.686923	26.679700	26.692882
0.000000	1.742453	26.945071	26.980707
1.000000E-5	1.729049	26.084621	26.145801
0.000000	1.746283	26.792414	26.813286
1.000000E-5	1.746283	26.719470	26.739692
0.000000	1.740538	26.964997	26.967305
1.000000E-5	1.748197	26.805681	26.819979
0.000000	0.021601	27.038085	27.047739
1.000000E-5	0.023516	26.845491	26.866836
0.000000	-0.066481	26.342155	26.385698
1.000000E-5	-0.060737	26.938430	26.960605
0.000000	0.040750	26.805681	26.806594
